Time, Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z, Label
33:0:72, -1.01, -0.04, 0.34, 17.36, -88.34, 41.72
33:0:72, -1.09, -0.07, 0.10, -33.74, -102.20, 28.49
33:0:72, -0.90, -0.29, 0.02, -68.81, -102.34, 1.19
33:0:72, -0.98, -0.38, -0.03, -63.28, -79.24, -2.38
33:0:72, -1.02, -0.65, 0.19, -6.30, -79.10, -2.66
33:0:72, -1.15, -0.70, 0.39, 56.84, -97.51, -5.46
33:0:72, -0.46, -0.31, 0.53, 57.26, -50.19, -9.80
33:0:72, -0.50, -0.32, 0.46, 32.69, -27.79, -24.92
33:0:72, -0.91, -0.61, 0.27, 47.32, -34.86, -14.14
33:0:72, -1.02, -0.56, 0.52, 99.40, -11.13, -1.47
33:0:72, -0.88, -0.36, 0.35, 119.77, 13.86, -38.36
33:0:72, -0.56, -0.11, 0.38, 121.31, 26.53, -86.87
33:0:72, -0.47, -0.14, 0.37, 123.90, 36.05, -140.84
33:0:72, -0.42, -0.12, 0.25, 139.65, 35.35, -138.46
33:0:72, -0.44, -0.10, 0.38, 93.24, 44.17, -110.74
33:0:72, -0.50, -0.07, 0.26, 98.14, 15.68, -93.17
33:0:72, -0.36, -0.08, 0.39, 104.09, 16.10, -72.80
33:0:72, -0.36, -0.10, 0.42, 93.45, 47.25, -67.34
33:0:72, -0.35, -0.17, 0.42, 87.78, 78.61, -42.63
33:0:72, -0.44, -0.15, 0.35, 82.81, 95.55, 5.39
33:0:72, -0.50, -0.21, 0.38, 56.91, 88.76, 88.90
33:0:72, -0.63, -0.23, 0.31, 60.34, 59.08, 131.04
33:0:72, -0.72, -0.28, 0.30, 70.21, 50.33, 128.24
33:0:72, -0.74, -0.29, 0.35, 88.55, 57.33, 118.23
33:0:72, -0.52, -0.24, 0.50, 103.95, 78.96, 106.19
33:0:72, -0.40, -0.24, 0.60, 92.47, 114.45, 107.59
33:0:72, -0.26, -0.32, 0.54, 95.48, 176.33, 120.68
33:0:72, -0.52, 2.40, 0.96, -32.06, 199.15, -14.35
33:0:72, -0.12, 1.09, 0.42, -83.09, 194.53, -139.72
33:0:72, 0.07, 1.30, 0.20, -198.45, 152.11, -101.99
33:0:72, -0.91, 0.34, -0.71, -61.67, 57.12, 169.33
33:0:72, -0.68, 0.91, 0.15, 41.23, 95.13, 189.35
33:0:72, -1.02, 0.48, 0.16, 67.34, 96.67, 222.46
33:0:72, -0.92, 0.35, 0.35, -0.28, 70.07, 213.08
33:0:72, -0.96, 0.19, 0.14, -42.35, 61.46, 112.35
33:0:72, -0.81, -0.06, 0.23, -97.02, 69.30, 139.37
33:0:72, -1.16, 0.22, 0.00, -231.42, 42.28, 115.43
33:0:72, -1.23, -0.47, 0.27, -201.74, 52.85, 88.48
33:0:72, -1.18, -0.55, 0.05, -160.72, 79.10, 71.05
33:0:72, -0.95, -0.32, 0.15, -136.43, 66.01, 66.92
33:0:72, -1.13, -0.08, 0.43, -119.63, 52.85, 63.28
33:0:72, -0.97, 0.16, 0.45, -128.31, 54.25, 70.28
33:0:72, -1.09, 0.58, 0.17, -102.27, 25.69, -0.35
33:0:72, -1.20, -0.29, -0.04, -40.32, -15.68, -32.06
33:0:72, -1.18, 0.35, 0.17, -43.19, -15.33, -70.14
33:0:72, -0.76, 0.09, 0.23, -93.80, 8.96, -87.08
33:0:72, -0.65, 0.15, 0.23, -131.46, 10.01, -94.57
33:0:72, -0.74, 0.09, 0.24, -153.72, -11.55, -88.62
33:0:72, -0.92, 0.19, 0.33, -138.39, -22.96, -94.71
33:0:72, -1.15, 0.25, 0.19, -97.72, -31.92, -113.12
33:0:72, -1.27, 0.47, 0.28, -65.52, -43.89, -160.58
33:0:72, -1.08, 0.29, 0.41, -47.04, -23.31, -163.31
33:0:72, -0.95, 0.37, 0.23, 8.82, 11.20, -170.87
33:0:72, -1.05, -0.09, 0.20, 56.56, -2.24, -218.68
33:0:72, -0.70, -0.49, 0.36, 103.25, 48.65, -168.07
33:0:72, -0.94, -0.88, 0.44, 76.79, 109.13, -61.67
33:0:72, -0.66, -0.78, 0.34, 61.11, 127.47, -0.84
33:0:72, -0.48, -0.55, 0.17, 6.30, 92.19, -16.80
33:0:72, -0.60, -0.33, 0.13, -39.13, 52.01, -6.65
33:0:72, -0.94, -0.12, 0.32, -53.90, 79.52, 1.89
33:0:72, -1.10, -0.37, 0.15, -63.70, 77.14, 63.91
33:0:72, -1.37, -0.13, -0.11, -76.09, 22.96, 69.58
33:0:72, -1.28, 0.00, 0.18, -77.91, 13.86, 32.48
33:0:72, -1.38, -0.16, 0.21, -58.17, 51.94, 22.33
33:0:72, -1.56, -0.19, 0.07, -83.23, 64.19, 8.75
33:0:72, -1.39, -0.25, 0.00, -133.07, 59.01, -2.31
33:0:72, -1.28, -0.34, 0.02, -155.75, 61.81, 8.96
33:0:72, -1.14, -0.29, -0.36, -125.16, 78.40, 30.17
33:0:72, -1.60, 0.03, -0.81, -37.87, 38.57, 34.93
33:0:72, -1.65, -0.11, -0.19, -17.99, 13.93, 24.57
33:0:72, -1.79, -0.35, 0.14, 42.84, 8.82, 15.68
33:0:72, -1.81, -0.34, 0.42, 64.61, -4.41, -10.43
33:0:72, -1.62, -0.35, 0.33, 43.68, 6.93, -19.67
33:0:72, -1.39, -0.40, -0.20, 34.72, 8.82, -21.70
33:0:72, -1.52, -0.17, -0.46, -2.52, -31.29, -22.82
33:0:72, -1.38, -0.30, -0.25, -34.79, -31.64, -31.36
33:0:72, -1.33, -0.13, -0.16, -45.29, -3.15, -37.80
33:0:72, -1.08, -0.17, -0.46, -25.27, 33.88, -25.83
33:0:72, -0.91, -0.01, -0.50, 10.01, 15.26, 8.96
33:0:72, -0.77, 0.14, -0.32, 26.67, -1.61, 16.24
33:0:72, -0.65, 0.16, -0.06, 25.83, 30.10, 20.09
33:0:72, -0.75, 0.17, -0.09, 40.60, 59.57, 43.40
33:0:72, -0.66, 0.16, -0.11, 53.13, 44.31, 36.61
33:0:72, -0.50, 0.02, 0.20, 36.68, 62.58, 13.65
33:0:72, -0.66, 0.04, 0.23, -10.15, 50.68, -12.04
33:0:72, -0.73, -0.18, 0.32, -36.82, 60.34, -14.49
33:0:72, -0.98, -0.16, -0.00, -2.17, 71.96, 4.13
33:0:72, -1.05, 0.04, -0.07, 13.65, 39.41, 15.96
33:0:72, -1.06, 0.14, 0.08, 15.75, 35.49, 15.54
33:0:72, -1.13, 0.22, 0.19, 14.14, 26.53, 1.75
33:0:72, -1.06, 0.05, 0.19, 17.85, 17.50, -10.08
33:0:72, -1.02, -0.10, 0.10, 38.99, -3.15, -13.23
33:0:72, -0.88, -0.27, 0.22, 48.09, -20.72, -14.42
33:0:72, -0.92, -0.28, 0.23, 55.37, -35.14, -15.89
33:0:72, -0.97, -0.12, 0.20, 48.09, -59.99, -23.24
33:0:72, -1.10, -0.09, 0.03, 42.07, -98.42, -34.44
33:0:72, -1.03, -0.24, 0.26, 13.30, -112.07, -50.33
33:0:72, -0.81, -0.53, 0.21, 14.70, -94.71, -33.60
33:0:72, -0.59, -0.40, -0.03, 13.79, -92.89, -27.86
33:0:72, -0.40, -0.27, -0.20, -13.09, -97.72, -32.06
33:0:72, -0.33, -0.26, -0.23, -38.71, -115.15, -39.69
33:0:72, -0.31, -0.27, -0.10, -58.24, -125.02, -45.99
33:0:72, -0.28, -0.24, 0.19, -38.36, -108.15, -52.99
33:0:72, -0.35, -0.17, 0.31, -10.29, -81.48, -45.71
33:0:72, -0.51, -0.12, 0.41, 14.70, -54.39, -47.25
33:0:72, -0.81, -0.16, 0.37, 33.18, -37.17, -36.47
33:0:72, -1.02, -0.12, 0.28, 56.49, -12.46, -25.76
33:0:72, -1.09, -0.23, 0.11, 48.09, -13.72, -19.11
33:0:72, -0.98, -0.30, 0.11, 65.17, -31.99, -24.57
33:0:72, -0.89, -0.38, 0.29, 85.26, -26.53, -24.50
33:0:72, -0.79, -0.36, 0.33, 100.66, -27.72, -11.20
33:0:72, -0.74, -0.16, 0.23, 118.09, -18.83, -8.68
33:0:72, -0.67, -0.05, 0.08, 127.75, -16.94, -7.35
33:0:72, -0.63, 0.06, 0.07, 127.05, -10.78, 16.03
33:0:72, -0.76, 0.10, 0.32, 130.69, -11.69, 5.74
33:0:72, -0.81, 0.19, 0.53, 134.68, -2.66, 4.13
33:0:72, -1.00, 0.08, 0.37, 128.38, -3.15, 8.19
33:0:72, -1.07, 0.04, 0.49, 104.09, -19.88, 13.58
33:0:72, -1.48, -0.06, 0.57, 93.31, -36.82, -1.40
33:0:72, -1.56, -0.06, 0.43, 66.85, -56.70, -6.51
33:0:72, -1.32, -0.19, 0.34, 49.35, -78.05, 2.17
33:0:72, -1.60, -0.16, 0.56, 34.93, -112.28, 6.51
33:0:72, -1.60, -0.12, 0.34, 12.81, -125.30, 12.32
33:0:72, -1.71, -0.22, 0.32, 3.43, -153.30, 9.73
33:0:72, -1.88, -0.08, 0.66, 14.63, -180.25, 6.93
33:0:72, -2.05, 0.08, 0.55, -7.14, -202.02, -4.34
33:0:72, -1.80, -0.40, 0.47, -26.88, -201.60, 12.95
33:0:72, -2.25, 4.47, -2.23, -133.49, -418.95, -43.68
33:0:72, -0.69, -1.21, 1.68, -182.91, -225.40, -27.23
33:0:72, -1.54, -0.26, 0.45, 6.58, -159.39, -1.47
33:0:72, -1.34, -0.34, 0.11, -57.68, -145.32, 2.17
33:0:72, -1.09, -0.42, 0.32, -67.83, -131.53, 26.46
33:0:72, -1.21, -0.44, 0.27, -49.77, -114.94, 48.16
33:0:72, -0.95, -0.32, 0.16, -35.21, -88.48, 54.53
33:0:72, -0.62, -0.35, 0.28, -29.26, -68.81, 57.12
33:0:72, -0.62, -0.21, 0.26, -40.25, -54.74, 48.86
33:0:72, -0.65, -0.24, 0.24, -43.82, -49.49, 36.26
33:0:72, -0.64, -0.32, 0.19, -32.20, -31.78, 31.15
33:0:72, -0.63, -0.21, 0.19, -16.59, -11.90, 27.30
33:0:72, -0.56, -0.23, 0.22, -2.24, 5.95, 26.39
33:0:72, -0.47, -0.24, 0.25, 12.53, 28.07, 26.74
33:0:72, -0.46, -0.27, 0.21, 25.06, 42.28, 31.43
33:0:72, -0.45, -0.24, 0.17, 29.19, 51.31, 36.68
33:0:72, -0.34, -0.21, 0.16, 33.74, 58.66, 42.07
33:0:72, -0.29, -0.12, 0.35, 35.77, 78.47, 31.43
33:0:72, -0.22, -0.13, 0.31, 31.92, 103.81, 28.28
33:0:72, -0.24, -0.06, 0.22, 25.83, 112.84, 19.11
33:0:72, -0.21, -0.09, 0.22, 17.29, 124.53, 15.68
33:0:72, -0.18, -0.09, 0.19, 14.70, 126.42, 9.17
33:0:72, -0.18, -0.13, 0.22, 20.65, 124.88, 14.28
33:0:72, -0.15, -0.06, 0.28, 35.98, 105.28, 18.06
33:0:72, -0.19, -0.00, 0.42, 51.17, 103.25, 17.01
33:0:72, -0.21, 0.06, 0.48, 68.18, 114.52, 20.23
33:0:72, -0.45, 0.00, 0.35, 79.66, 113.96, 35.56
33:0:72, -0.72, 0.20, 0.32, 79.52, 103.81, 45.29
33:0:72, -0.98, 0.34, 0.60, 49.91, 87.43, 44.94
33:0:72, -1.08, 0.27, 0.78, 6.30, 103.39, 56.28
33:0:72, -1.15, 0.55, 0.83, -23.87, 102.20, 25.97
33:0:72, -1.10, 0.23, 0.86, -31.64, 91.49, 39.48
33:0:72, -1.01, 0.27, 0.88, -16.24, 74.41, 50.75
33:0:72, -0.92, 0.01, 0.83, -9.94, 54.60, 68.18
33:0:72, -0.91, -0.02, 0.75, 3.85, 40.81, 76.65
33:0:72, -0.82, 0.18, 0.49, 51.66, 29.33, 45.64
33:0:72, -0.79, -0.08, 0.07, 72.73, 30.87, 38.43
33:0:72, -0.70, -0.46, -0.18, 67.83, 47.18, 102.62
33:0:72, -0.98, -0.07, -0.32, 26.60, 38.85, 90.30
33:0:72, -1.58, 0.07, -0.03, -35.07, 23.17, 56.14
33:0:72, -1.82, 0.19, 0.48, -112.28, 16.66, 22.33
33:0:72, -1.44, -0.06, 0.59, -80.01, -0.91, 7.70
33:0:72, -1.37, 0.08, 0.67, 11.55, -2.94, 2.03
33:0:72, -1.18, 0.35, 0.12, 8.82, 17.29, -30.52
33:0:72, -1.41, -0.02, -0.20, -32.62, -12.11, -51.94
33:0:72, -1.34, 0.01, 0.39, -77.35, -55.16, -35.70
33:0:72, -1.80, 0.19, 1.36, -80.08, -61.88, -43.47
33:0:72, -1.82, -0.27, 0.76, -39.41, -42.35, -36.33
33:0:72, -1.07, -0.35, -0.55, -66.29, -60.90, -18.20
33:0:72, -0.91, -0.28, -0.20, -63.21, -74.06, -18.55
33:0:72, -0.88, -0.21, 0.19, -26.25, -43.33, -18.69
33:0:72, -0.86, -0.14, 0.29, 12.32, -11.69, -17.92
33:0:72, -1.02, 0.15, 0.24, 23.87, 8.47, -18.06
33:0:72, -1.13, 0.28, 0.26, 19.67, 29.96, -10.29
33:0:72, -1.16, 0.40, 0.28, 35.91, 31.85, -0.42
33:0:72, -1.08, 0.41, 0.31, 45.36, 23.94, 3.78
33:0:72, -0.98, 0.18, 0.34, 42.07, 20.79, 3.57
33:0:72, -1.03, 0.10, 0.44, 17.50, 18.41, -2.17
33:0:72, -1.02, 0.04, 0.34, 5.39, 21.35, 1.26
33:0:72, -0.95, 0.10, 0.25, 0.35, 26.18, 8.40
33:0:72, -0.92, 0.13, 0.35, 7.49, 30.59, 11.27
33:0:72, -0.86, 0.12, 0.41, 19.11, 32.55, 12.67
33:0:72, -0.77, 0.09, 0.42, 22.12, 31.01, 9.73
33:0:72, -0.85, 0.23, 0.29, 17.99, 20.51, -14.49
33:0:72, -0.60, -0.06, 0.34, 50.61, 20.72, -13.72
33:0:72, -0.63, -0.00, 0.45, 31.08, 12.67, -27.37
33:0:72, -0.50, -0.13, 0.47, 52.64, 15.05, -45.71
33:0:72, -0.56, -0.22, 0.45, 57.68, 15.82, -50.47
33:0:72, -0.68, -0.27, 0.39, 82.11, 12.88, -55.65
33:0:72, -0.82, -0.17, 0.26, 100.10, 18.90, -47.60
33:0:72, -0.87, 0.01, 0.25, 92.19, 20.79, -33.18
33:0:72, -1.07, 0.09, 0.32, 71.54, -2.80, -38.01
33:0:72, -1.08, -0.04, 0.55, 81.90, -6.44, -36.05
33:0:72, -1.11, -0.19, 0.61, 97.37, -1.75, -16.94
33:0:72, -1.02, -0.23, 0.47, 100.38, -8.82, 5.74
33:0:72, -1.03, -0.06, 0.39, 77.84, -34.65, 8.05
33:0:72, -0.97, 0.06, 0.47, 60.83, -60.90, -0.28
33:0:72, -1.04, 0.13, 0.46, 23.52, -85.75, -0.07
33:0:72, -1.30, 0.25, 0.44, -12.25, -130.06, -7.98
33:0:72, -1.61, 0.21, 0.54, -28.42, -157.99, -5.95
33:0:72, -1.77, 0.34, 0.69, -41.23, -182.49, 4.20
33:0:72, -1.78, 0.27, 0.50, -51.03, -190.33, 17.64
33:0:72, -1.69, 0.17, 0.42, -49.42, -205.59, 20.16
33:0:72, -1.60, 0.14, 0.47, -61.25, -213.50, 23.94
33:0:72, -1.45, 0.35, 0.23, -91.21, -211.75, 32.06
33:0:72, -1.34, 0.29, 0.16, -125.16, -211.26, 44.17
33:0:72, -1.13, 0.25, 0.18, -142.80, -203.63, 38.85
33:0:72, -0.92, 0.09, 0.10, -131.39, -158.83, 18.62
33:0:72, -0.70, -0.13, 0.10, -97.65, -123.90, 24.85
33:0:72, -0.29, -0.22, 0.41, -74.76, -94.57, 18.27
33:0:72, -0.01, -0.36, 0.38, -50.89, -61.60, 13.86
33:0:72, -0.38, -0.28, 0.32, -37.66, -39.34, 4.90
33:0:72, -0.61, -0.22, 0.26, -27.65, -26.88, -0.56
33:0:72, -0.69, -0.17, 0.29, -15.54, -9.73, -0.14
33:0:72, -0.66, -0.14, 0.34, -1.82, 10.36, 5.39
33:0:72, -0.71, -0.10, 0.38, 16.17, 44.10, 6.30
33:0:72, -0.41, -0.19, 0.38, 28.14, 51.80, 14.56
33:0:72, -0.38, -0.19, 0.39, 43.75, 75.88, 11.48
33:0:72, -0.36, -0.20, 0.32, 53.55, 96.39, 10.22
33:0:72, -0.37, -0.18, 0.22, 57.26, 115.08, 4.34
33:0:72, -0.48, -0.17, 0.22, 59.43, 138.46, -4.90
33:0:72, -0.31, -0.24, 0.15, 48.23, 147.14, -9.66
33:0:72, -0.38, -0.18, 0.22, 46.41, 152.88, -24.57
33:0:72, -0.34, -0.09, 0.38, 43.96, 166.39, -27.65
33:0:72, -0.20, -0.07, 0.32, 43.26, 171.50, -22.68
33:0:72, -0.24, 0.13, 0.43, 41.79, 175.70, -23.66
33:0:72, -0.56, 0.25, 0.43, 46.48, 183.82, -22.96
33:0:72, -0.93, 0.33, 0.48, 56.56, 176.47, -21.35
33:0:72, -1.31, 0.48, 0.63, 58.52, 165.62, -15.82
33:0:72, -1.61, 0.65, 0.76, 61.32, 165.62, -17.99
33:0:72, -1.64, 0.73, 0.75, 62.93, 168.77, 6.51
33:0:72, -1.45, 0.72, 0.67, 59.78, 158.55, 32.41
33:0:72, -1.19, 0.56, 0.59, 68.32, 139.30, 51.94
33:0:72, -0.92, 0.35, 0.41, 78.05, 114.80, 49.84
33:0:72, -0.69, 0.05, 0.02, 92.75, 74.48, 32.13
33:0:72, -0.51, -0.22, -0.22, 99.68, 44.80, -6.93
33:0:72, -0.38, -0.29, -0.29, 83.02, 28.35, -29.82
33:0:72, -0.31, -0.74, -0.44, 48.93, 35.63, -33.11
33:0:72, -0.57, -0.40, -0.35, -13.72, 31.92, -24.78
33:0:72, -0.97, -0.14, 0.20, -146.44, 4.83, -30.87
33:0:72, -1.49, -0.11, 0.62, -310.45, -49.70, -33.81
33:0:72, -1.64, -0.78, 0.62, -338.10, -66.78, -3.50
33:0:72, -1.52, -0.11, 1.08, -84.00, -20.65, 22.89
33:0:72, -1.56, 0.48, 0.16, -13.93, 0.49, 15.54
33:0:72, -1.42, 0.16, 0.06, -69.93, -82.32, -2.66
33:0:72, -1.27, -0.36, 0.37, -113.47, -79.31, -3.29
33:0:72, -1.13, -0.33, 0.37, -65.17, -70.14, -17.08
33:0:72, -1.03, -0.33, 0.46, -25.06, -87.01, -35.00
33:0:72, -1.51, -0.61, 0.85, -15.05, -74.41, -25.62
33:0:72, -1.89, -0.06, 0.47, 21.42, -54.18, 1.47
33:0:72, -1.28, 0.41, -0.02, 40.67, -59.71, 14.77
33:0:72, -1.05, 0.55, -0.16, 7.91, -69.16, -1.05
33:0:72, -0.93, 0.21, 0.22, 1.47, -49.42, -8.12
33:0:72, -0.85, -0.06, 0.15, 3.08, -32.27, -2.94
33:0:72, -0.78, -0.17, 0.21, -24.92, -17.57, -6.79
33:0:72, -0.83, 0.08, 0.07, -24.01, 7.77, -2.10
33:0:72, -0.68, 0.18, 0.06, -12.11, 28.07, 8.33
33:0:72, -0.54, 0.18, 0.33, 4.34, 40.88, 11.27
33:0:72, -0.67, 0.12, 0.79, 43.47, 41.02, 6.72
33:0:72, -1.00, 0.08, 0.86, 71.89, 39.69, 6.37
33:0:72, -1.43, 0.18, 0.64, 82.67, 40.67, 9.38
33:0:72, -1.33, 0.27, 0.38, 56.35, 32.90, 13.51
33:0:72, -0.91, 0.01, 0.40, 40.25, 19.88, 4.20
33:0:72, -0.76, 0.03, 0.33, 51.59, -1.54, -20.44
33:0:72, -0.58, -0.17, 0.52, 69.51, -1.40, -30.59
33:0:72, -0.66, -0.11, 0.50, 83.16, 4.83, -25.48
33:0:72, -0.71, -0.06, 0.44, 71.47, 7.00, -31.29
33:0:72, -0.86, -0.18, 0.50, 51.03, -0.49, -27.51
33:0:72, -0.80, -0.39, 0.62, 44.52, -13.37, -24.85
33:0:72, -1.21, -0.24, 0.72, 45.43, -21.07, -0.91
33:0:72, -1.37, -0.15, 0.51, 30.38, -56.98, -4.76
33:0:72, -1.27, -0.07, 0.51, 12.67, -106.82, -4.27
33:0:72, -1.28, 0.03, 0.60, -6.37, -147.63, -5.32
33:0:72, -1.43, 0.05, 0.61, -38.29, -195.72, -10.64
33:0:72, -1.56, -0.01, 0.69, -39.83, -238.49, -11.13
33:0:72, -1.61, -0.04, 0.63, -29.33, -246.12, -6.65
33:0:72, -1.67, 0.00, 0.38, -32.48, -234.78, 1.96
33:0:72, -1.55, 0.25, 0.14, -45.15, -219.17, 24.29
33:0:72, -1.39, 0.46, 0.04, -59.43, -209.93, 41.23
33:0:72, -1.34, 0.59, -0.14, -101.15, -208.18, 54.74
33:0:72, -1.27, 0.56, -0.15, -133.84, -183.19, 55.72
33:0:72, -0.36, 0.34, 0.08, -127.89, -142.80, 55.72
33:0:72, 0.14, -0.06, 0.29, -84.98, -112.00, 43.82
33:0:72, -0.05, -0.44, 0.37, -59.64, -82.46, 20.23
33:0:72, -0.45, -0.40, 0.34, -48.93, -61.74, 2.31
33:0:72, -0.75, -0.22, 0.41, -39.34, -37.94, -10.50
33:0:72, -0.79, -0.07, 0.46, -31.57, -16.66, -5.67
33:0:72, -0.82, -0.01, 0.52, -20.58, 11.20, 10.15
33:0:72, -0.69, -0.04, 0.47, -3.29, 36.68, 28.07
33:0:72, -0.46, -0.01, 0.54, 33.25, 65.38, 34.16
33:0:72, -0.35, -0.00, 0.53, 35.35, 89.60, 39.76
33:0:72, -0.40, 0.04, 0.49, 42.00, 105.84, 44.45
33:0:72, -0.44, 0.04, 0.46, 46.20, 128.94, 43.61
33:0:72, -0.32, -0.05, 0.33, 46.41, 149.31, 41.51
33:0:72, -0.24, -0.10, 0.15, 46.13, 180.46, 31.57
33:0:72, -0.28, -0.11, 0.12, 37.31, 186.06, 13.93
33:0:72, -0.40, -0.17, 0.15, 33.39, 178.64, -12.32
33:0:72, -0.51, -0.21, 0.34, 41.37, 176.33, -15.61
33:0:72, -0.60, -0.09, 0.54, 40.32, 183.89, -7.77
33:0:72, -0.74, 0.19, 0.53, 37.31, 194.95, -6.86
33:0:72, -1.09, 0.34, 0.49, 42.00, 205.38, -2.17
33:0:72, -1.38, 0.55, 0.46, 48.51, 205.10, 8.19
33:0:72, -1.43, 0.58, 0.55, 54.25, 191.45, 7.00
33:0:72, -1.23, 0.41, 0.69, 66.36, 175.28, -1.33
33:0:72, -1.09, 0.43, 0.79, 51.73, 154.00, 3.22
33:0:72, -0.91, 0.30, 0.73, 32.69, 118.65, 8.40
33:0:72, -0.79, 0.19, 0.52, 14.98, 90.72, 7.07
33:0:72, -0.77, 0.09, 0.22, -0.56, 52.85, -6.93
33:0:72, -0.79, 0.04, -0.11, 12.74, 49.14, -18.27
